GephiData
idItem,date,client,usercategory,profile,location,typeTrans,amount,balance,clientB,profileB,locationB,balanceB,Class,suspicious
1298,2013-11-28 00:39:51,C1507997106,1,2,1,4,43882.66,39689.41,C622551172,2,5,62135.58,0,0
1299,2014-02-10 18:53:32,C1349421533,2,1,0,4,6455.50,13135.48,C1563674250,1,0,18430.81,0,0
1301,2014-01-06 04:34:16,C471116385,4,1,0,4,25975.65,15707.01,C1324703069,1,2,20291.14,0,0
1303,2013-09-25 05:58:43,C1303693811,4,1,0,3,34955.14,33871.76,C908202031,1,0,4683.61,0,0
1305,2013-12-20 21:23:11,C313422094,3,1,5,4,4561.07,30600.30,C989603483,1,6,15222.49,0,0
1306,2013-10-10 18:36:46,C1869850105,4,2,0,4,90875.10,136709.63,C2147366354,1,0,121027.26,0,0
1307,2013-09-20 02:27:10,C1806293932,4,1,0,4,30794.72,648.72,C660622342,2,0,34175.65,0,0
1308,2013-11-22 17:55:56,C1189878957,2,1,0,5,33321.89,2397.41,C511887151,1,0,18851.65,0,0
1309,2013-09-17 01:19:19,C767500534,2,2,3,2,50270.27,2818.12,null,null,null,0.00,0,0
1310,2014-01-06 21:10:18,C1421324666,1,1,0,4,24929.17,7236.14,C41099806,1,6,4991.26,0,0
1311,2013-09-03 16:03:10,C1908567469,3,1,2,1,23572.99,27838.92,null,null,null,0.00,0,0
1312,2013-11-18 20:55:19,C280134559,4,1,0,5,12101.86,4493.89,C1787018703,1,0,33721.37,0,0
1313,2013-11-06 17:17:35,C1008378906,2,1,2,3,20694.03,17524.23,C1695183804,1,3,33151.41,0,0
1316,2013-09-27 21:10:46,C632537781,1,1,1,4,1748.06,17390.31,C1643572386,1,0,14460.62,0,0
1317,2013-11-04 11:10:53,C138832172,2,1,6,3,20798.14,31959.68,C428988550,1,6,5198.84,0,0
1319,2013-12-17 06:53:20,C1801592362,3,2,2,5,80639.01,45818.62,C1062776356,1,2,48320.78,0,0
1320,2013-10-05 21:35:38,C329449399,1,1,6,4,25841.18,7990.31,C1256453766,1,1,30814.91,0,0
1321,2014-01-03 19:35:22,C257027272,2,2,3,5,84791.88,10755.33,C1923150584,2,3,64871.69,0,0
1322,2013-10-06 00:03:03,C341652247,2,1,0,5,15706.43,5144.82,C2024203490,1,6,28811.51,0,0
1324,2014-01-05 07:08:16,C212157202,1,1,3,4,21316.83,19627.36,C38747273,1,3,8775.99,0,0
1326,2013-11-07 23:28:13,C2091663705,2,1,0,3,16738.49,29715.31,C471116385,1,0,17705.76,0,0
1329,2014-01-19 18:16:31,C315561689,3,1,4,3,24075.76,18305.30,C2127026921,1,4,6955.95,0,0
1330,2013-12-02 20:35:43,C565175842,3,1,3,4,32725.14,34274.26,F1341626010,2,3,31370.92,3,1
1331,2013-12-06 19:27:10,C2069684245,1,1,1,3,17717.33,21138.47,C2084305570,1,1,5142.78,0,0
1334,2013-09-18 05:22:52,C704764837,3,1,1,4,10310.47,20473.71,C1140223077,1,6,25149.24,0,0
1335,2013-09-06 09:13:24,F1911048516,1,2,4,2,134094.11,16323.99,null,null,null,0.00,2,1
1341,2013-09-02 06:07:09,C2094549520,3,1,3,2,27989.31,26716.93,null,null,null,0.00,0,0
1342,2013-10-15 17:04:36,F1990234776,1,2,0,3,33360.63,138358.30,null,null,null,0.00,1,1
1343,2014-01-27 15:58:44,C59887072,1,1,1,2,4829.02,5846.76,null,null,null,0.00,0,0
1344,2014-02-26 17:44:44,C1496774047,4,1,2,4,488.75,4502.24,C1654838275,1,2,13111.51,0,0
1348,2014-02-04 23:22:23,C1651303380,1,2,6,5,116337.30,39847.76,C1370829217,1,0,57864.38,0,0
1349,2013-12-11 02:57:16,C660292406,4,1,0,5,22092.39,3196.83,C1898993082,1,0,26506.49,0,0
1350,2013-11-09 21:02:04,C916140722,3,1,1,3,20961.30,23843.63,C1133056808,1,5,13221.31,0,0
1351,2013-12-18 13:29:22,C499331278,2,1,1,3,20883.81,24250.26,C2104693323,1,1,1838.24,0,0
1353,2013-11-07 22:20:05,C541033927,2,1,1,3,5120.09,17603.01,C1512337646,1,1,14788.65,0,0
1355,2014-02-13 15:52:46,C1951865687,2,2,4,3,136983.18,97028.33,C715492196,1,4,136444.60,0,0
1356,2013-10-13 14:10:20,C897147087,1,1,6,3,2769.94,22437.58,C1631973679,1,6,17412.25,0,0
1357,2013-12-26 23:32:16,C1795917138,4,1,4,3,18175.15,27329.26,C1183263550,1,4,27696.43,0,0
1358,2013-11-14 21:22:45,C1495945878,2,1,0,3,12315.19,22773.43,C1011744211,1,6,2175.13,0,0
1359,2013-11-08 16:48:14,C1869850105,4,1,1,5,33618.53,32693.41,C1687537320,1,5,20622.82,0,0
1360,2013-11-19 23:46:58,C172972909,4,1,2,5,12652.18,28523.44,C1405288270,1,3,2165.34,0,0
1361,2013-10-27 19:40:22,C36015825,2,1,5,4,16371.86,1516.38,C1425963856,1,1,5325.43,0,0
1362,2013-09-01 00:24:35,C1306846918,4,1,6,3,18603.49,12670.06,C1018932514,1,0,33070.13,0,0
1363,2013-10-10 04:01:44,C927403042,1,1,1,5,18141.05,14676.09,C2077028655,1,0,992.89,0,0
1364,2014-02-16 21:42:23,C311877350,1,1,3,4,17418.85,3406.27,C874738151,1,3,27255.50,0,0
1365,2013-12-22 01:53:25,C60292764,1,2,0,4,121383.39,90621.77,C640766287,2,5,5692.64,0,0
1368,2014-01-27 16:38:07,C921722825,4,1,6,3,30971.29,21611.66,C659059092,1,4,27947.34,0,0
1369,2013-12-06 02:33:16,C85508018,1,1,3,4,24838.11,27031.54,C1769684131,1,3,8737.52,0,0
1370,2014-02-07 15:15:36,C1450603667,2,1,5,3,16503.85,20430.58,C2101662907,1,0,25920.92,0,0
1371,2014-01-18 23:11:13,C1925526898,3,1,0,1,17667.72,33444.06,null,null,null,0.00,0,0
1373,2013-12-13 14:03:39,C1321189723,1,1,0,3,982.61,5707.55,C1913225769,2,0,32676.08,0,0
1374,2013-09-27 05:01:26,C1959844124,4,1,0,3,5587.91,13547.52,F2055231414,2,5,11776.54,2,1
1375,2014-02-03 05:26:44,C813207794,4,2,4,5,17674.36,124148.58,F732069638,2,3,23091.98,2,1
1376,2013-12-30 00:37:38,C1216997169,4,1,0,3,4290.11,8937.00,C1329066519,1,0,30523.89,0,0
1378,2013-10-06 09:49:11,C1390988288,4,1,0,4,17788.71,16013.41,C1875686811,1,0,27637.96,0,0
1382,2013-09-02 19:22:07,C2058899377,2,1,2,5,26075.10,15942.69,C615275162,1,2,23659.19,0,0
1383,2013-09-23 19:31:19,C736271865,4,1,0,4,5544.87,19135.37,C633593946,1,0,10786.94,0,0
1384,2013-12-22 01:35:42,C777990524,1,1,0,4,30515.87,30140.08,C1468683414,2,6,15875.47,0,0
1386,2013-11-30 07:06:18,C860333457,1,2,6,2,80215.32,6437.18,null,null,null,0.00,0,0
1387,2013-10-13 04:39:24,C64963198,3,1,3,1,28754.07,20667.35,null,null,null,0.00,0,0
1388,2014-02-13 13:28:06,C812334513,4,1,6,4,7442.23,5411.67,C792543286,1,6,6922.68,0,0
1389,2013-09-18 02:00:32,C1420094939,2,1,0,4,602.37,33044.78,C1385363490,1,4,25917.12,0,0
1390,2013-09-02 02:08:15,C1241526402,1,1,4,1,2697.91,28769.23,null,null,null,0.00,0,0
1391,2014-02-04 21:08:12,C1626061104,1,1,0,4,31302.02,8608.63,C52978156,1,6,16985.73,0,0
1394,2014-01-04 14:05:44,C253000780,2,2,3,2,52565.35,78086.59,null,null,null,0.00,0,0
1395,2013-10-03 01:53:53,C718585723,2,1,0,4,34252.31,34217.65,C108113587,1,0,5126.78,0,0
1397,2013-11-12 04:18:51,C1869850105,4,1,0,4,6801.05,9820.39,C1597346280,1,0,18417.58,0,0
1400,2014-01-08 13:58:02,C69484129,1,1,3,3,18379.33,2871.15,C1411913630,1,3,27607.39,0,0
1401,2014-03-22 17:47:03,C1152483382,1,2,0,4,127819.93,73316.12,C340360870,1,0,2108.36,0,0
1402,2013-10-14 05:15:26,C855020266,2,2,1,3,94335.57,126247.71,C302523760,1,6,97278.67,0,0
1403,2013-09-23 22:12:14,C786709615,1,1,0,5,4189.71,18818.71,F1750866905,2,4,1896.83,3,1
1404,2013-11-11 06:22:19,C1935907414,2,1,0,4,6514.51,1946.13,C1575052516,1,6,8831.12,0,0
1405,2014-02-28 11:26:37,C540319360,2,1,0,3,14863.99,5217.45,F114342622,2,5,3914.02,3,1
1408,2013-10-25 05:23:05,C560411656,1,2,0,1,119659.13,78811.76,null,null,null,0.00,0,0
1410,2013-12-05 19:41:38,F845481037,1,2,3,3,90534.63,13903.83,null,null,null,0.00,1,1
1414,2014-01-22 12:04:01,C1492842353,3,1,1,5,3681.54,11536.50,C1915507067,1,3,13975.10,0,0
1416,2013-10-02 20:20:23,C891069156,1,1,2,2,29117.47,32377.51,null,null,null,0.00,0,0
1418,2013-09-01 19:10:34,C1692828680,1,2,1,2,93837.42,20325.66,null,null,null,0.00,0,0
1420,2013-11-14 05:11:27,C1022529376,2,1,2,3,27912.95,3719.45,C1365188590,1,2,4628.70,0,0
1421,2013-10-11 19:44:38,C1496774047,1,1,1,4,28990.70,24218.74,C511039634,1,6,7824.43,0,0
1422,2013-10-08 19:37:15,C1663832994,2,1,0,4,20924.40,21394.47,C756084104,1,0,7800.88,0,0
1423,2013-11-16 01:28:32,C1626061104,4,1,0,4,33460.70,9811.31,C1890822298,1,1,22541.75,0,0
1425,2014-02-03 22:54:11,C78291880,1,1,6,4,20918.31,26083.59,C789866483,1,6,7235.63,0,0
1426,2014-02-03 12:43:33,C948473278,4,1,0,1,18548.37,596.14,null,null,null,0.00,0,0
1428,2013-10-19 09:13:11,C1925526898,3,1,3,1,31726.27,22485.57,null,null,null,0.00,0,0
1432,2013-10-08 14:58:31,C1796679449,3,1,0,3,29035.94,32552.69,C399725052,1,6,452.81,0,0
1433,2013-11-09 17:41:36,C509632994,3,1,0,5,25227.12,34222.85,F1319340395,2,3,31612.26,2,1
1434,2013-11-17 01:45:01,C717964854,3,1,6,1,4790.33,11682.65,null,null,null,0.00,0,0
1435,2013-12-10 12:49:57,C717964854,1,2,5,4,8679.17,40436.05,C109842115,2,5,31286.01,0,0
1441,2013-11-19 19:44:15,C146010141,4,1,0,5,27670.81,12607.63,C525361495,1,0,32603.98,0,0
1442,2013-11-16 21:23:04,C1575218081,3,1,0,5,8137.77,28429.28,C1341177488,2,0,8882.48,0,0
1445,2013-09-29 18:01:27,C1750268093,1,1,0,4,5821.25,18085.37,C95690170,1,0,2829.68,0,0
1446,2013-11-12 23:59:23,C1507997106,4,1,0,4,9863.31,6057.74,C2060048083,1,1,9922.16,0,0
1452,2013-09-09 01:59:14,C527082038,3,1,0,5,23219.02,17142.62,C306637856,1,0,5632.95,0,0
1453,2014-02-06 05:58:10,C1218170836,2,1,4,4,28794.20,34019.54,C1809290552,1,0,7529.25,0,0
1455,2013-10-14 13:04:44,C1508182580,3,1,3,3,9136.34,29759.22,C304146170,1,6,14947.21,0,0
1458,2014-01-05 08:34:43,C1865053469,4,1,0,4,8046.37,26992.08,C2098857739,1,0,12186.28,0,0
1461,2013-10-31 10:12:00,C769657232,1,2,6,3,124123.99,118924.63,C1514680435,1,3,123126.88,0,0
1462,2013-12-20 17:02:52,C1256453766,4,1,1,5,28711.05,28623.61,C681374732,2,1,20161.31,0,0
1463,2013-10-25 21:54:40,C1324303345,1,1,1,1,28667.98,13977.60,null,null,null,0.00,0,0
1465,2013-11-04 00:04:38,C1633856504,4,1,1,4,34442.24,25297.28,C1489159497,1,0,14616.56,0,0
1467,2013-10-26 18:38:35,C78595339,3,1,4,3,30751.40,2425.89,C1646249396,1,5,16612.49,0,0
1469,2013-11-24 11:24:06,C1707411936,3,1,4,3,16200.43,18390.39,C384449693,2,3,33120.56,0,0
1470,2013-09-22 22:05:59,C1184772592,2,1,1,5,6962.94,28063.72,C280233655,1,1,32574.62,0,0
1471,2013-11-22 01:46:11,C1802185474,3,1,6,1,21333.56,24983.18,null,null,null,0.00,0,0
1473,2013-12-22 22:12:29,C750632600,3,1,5,4,30202.00,3787.50,C1949925981,1,5,18438.04,0,0
1474,2014-01-25 06:51:37,C1370686578,2,1,0,3,12919.24,26813.57,C997284533,1,0,11188.65,0,0
1475,2014-01-02 23:22:03,C1165689317,2,1,1,3,30378.36,12794.48,C1463810428,2,5,15098.37,0,0
1478,2013-09-05 14:46:40,C1182731684,4,1,0,4,1958.45,5809.90,C1512528585,2,1,30826.22,0,0
1480,2014-02-28 02:14:52,C644819974,1,1,2,4,4906.00,14698.22,C1899498043,1,2,14340.03,0,0
1483,2013-11-03 08:09:59,C297768791,4,1,0,4,26985.10,12548.51,C698858500,1,0,298.35,0,0
1484,2013-09-26 04:01:32,C160555154,1,1,2,1,8074.87,19371.86,null,null,null,0.00,0,0
1486,2013-11-13 12:47:19,C1107785224,2,1,0,4,28124.09,31180.53,C2024732986,1,0,20148.28,0,0
1487,2013-11-15 14:37:27,C2024732986,4,1,2,3,5907.58,20335.28,F1263515253,2,6,10261.81,2,1
1490,2014-03-14 13:19:01,C956030107,2,1,0,3,7522.71,30853.24,C1366975526,2,0,4251.79,0,0
1492,2014-01-09 21:46:36,C2077028655,1,2,0,5,123214.39,58227.97,F1732672958,2,1,83446.01,2,1
1493,2013-11-13 18:42:49,C1361606060,3,1,1,5,14026.09,22482.82,C966047829,1,3,20421.55,0,0
1495,2014-02-12 19:43:20,C1322085103,3,1,3,4,34054.55,33135.63,C2068808719,1,3,28987.97,0,0
1497,2013-12-17 03:15:59,C1113257311,4,1,0,4,25494.90,4996.65,C76093391,1,6,14606.81,0,0
1499,2014-02-27 10:15:17,C1404415528,1,1,5,5,4418.58,3420.52,C736271865,1,0,6476.74,0,0
1500,2013-11-19 12:24:51,C1256950636,4,1,5,3,27436.69,5397.95,C2029078038,1,2,31422.81,0,0
1501,2013-12-22 06:57:12,C1171892581,2,1,3,2,28010.40,8724.73,null,null,null,0.00,0,0
1505,2013-09-13 00:22:23,C129404229,2,1,3,5,14842.34,25824.29,C1587713260,1,3,28876.88,0,0
1506,2013-11-07 09:38:04,C1006453766,3,1,0,4,19340.99,30962.27,C1969699380,1,0,3344.09,0,0
1507,2013-12-09 22:46:06,C1450603667,3,2,5,2,100043.88,43678.54,null,null,null,0.00,0,0
1510,2013-09-30 14:41:23,C962336515,3,1,1,4,31292.10,10520.03,C523999288,1,2,27929.56,0,0
1513,2014-01-27 05:23:58,C1615263967,4,2,3,5,122569.96,78772.27,C806175628,2,3,32821.24,0,0
1514,2013-10-09 19:14:39,C1482553286,4,1,0,2,13962.67,14776.22,null,null,null,0.00,0,0
1516,2014-03-18 05:38:53,C778785766,2,1,0,5,6403.82,26777.12,C1750268093,1,0,7985.08,0,0
1520,2014-01-13 20:21:43,F1732672958,1,2,1,1,1087.93,21231.65,null,null,null,0.00,1,1
1524,2013-12-11 00:46:05,C1352327329,1,1,0,4,27595.09,13743.23,C1652281068,2,0,20812.61,0,0
1526,2013-12-30 17:42:43,C1303693811,1,1,3,3,29501.21,4731.44,C171684726,1,3,33399.68,0,0
1528,2013-12-25 07:55:52,C977379734,4,1,5,3,3244.22,23922.91,C524842445,1,1,15552.28,0,0
1530,2014-01-11 05:55:49,C534503107,2,1,1,5,7931.37,3789.82,C1093733177,1,0,6785.15,0,0
1531,2013-10-25 05:01:07,F1263515253,1,2,6,3,13322.50,29061.60,F1925079680,2,5,15009.43,1,1
1532,2013-09-25 05:23:41,C2128571780,2,1,2,5,30802.69,1480.84,C1730328131,1,4,27221.45,0,0
1535,2013-12-16 19:30:05,C1103464225,2,2,6,2,28707.78,119881.09,null,null,null,0.00,0,0
1537,2014-01-27 12:38:22,C1169127143,1,1,3,5,25255.92,10163.35,C1226983880,1,6,14035.13,0,0
1538,2014-01-02 13:08:00,C1220504260,3,2,0,4,37417.33,89525.00,C1463661918,1,6,116509.48,0,0
1539,2013-10-11 16:18:12,C1708545187,4,1,0,2,29221.73,30802.04,null,null,null,0.00,0,0
1540,2013-12-25 08:22:22,C426208012,3,1,3,1,32637.13,12475.22,null,null,null,0.00,0,0
1543,2013-09-30 03:45:24,C1685653927,3,1,0,2,18932.23,21784.49,null,null,null,0.00,0,0
1544,2013-12-08 08:24:18,C1222988151,4,1,4,4,2350.12,20196.15,C1943423392,1,0,31894.34,0,0
1547,2014-01-17 06:22:11,C1548183250,3,1,0,1,26086.39,27128.49,null,null,null,0.00,0,0
1550,2014-02-08 17:19:48,C792543286,1,1,5,5,11929.46,14011.51,C149446633,1,0,21885.54,0,0
1551,2013-10-29 05:29:38,C172570019,3,1,2,3,34927.32,10528.39,C1356250558,1,2,12508.40,0,0
1552,2014-01-23 00:24:33,C740605477,3,1,1,3,8237.90,1820.35,C1019014919,1,5,11500.47,0,0
1553,2013-11-05 10:48:10,C718585723,4,1,3,2,26431.84,30817.43,null,null,null,0.00,0,0
1554,2014-01-27 11:29:38,C877510695,3,1,1,3,24384.38,3866.14,C1310603862,1,1,24027.11,0,0
1555,2013-10-02 17:39:02,C1707620737,2,1,1,5,4412.67,11013.33,C1274456671,1,1,27917.38,0,0
1556,2013-11-01 21:19:39,C2131781898,3,1,0,4,33172.15,4200.90,C1553877536,1,0,7799.25,0,0
1557,2013-10-27 09:50:46,C1824364253,2,1,3,4,34121.23,15379.16,C1487558258,1,6,23325.17,0,0
1558,2013-09-15 22:01:14,C1625507774,3,1,0,3,31729.20,15051.49,C2138529401,1,0,19748.02,0,0
1559,2014-02-05 06:21:02,C1017940372,4,1,2,4,16499.56,27144.39,C1300763104,1,1,11690.21,0,0
1562,2014-03-08 04:02:22,C1066469050,2,1,1,2,24364.14,24633.24,null,null,null,0.00,0,0
1563,2013-10-15 08:21:28,C856398846,2,1,4,4,311.62,21771.29,C1669603858,1,0,31046.58,0,0
1564,2013-11-24 10:39:11,C146010141,4,1,0,4,8260.13,17418.31,C1849176639,1,0,812.79,0,0
1568,2013-09-27 14:42:31,C188420353,2,1,1,5,16207.35,18468.45,C1195486456,1,1,4428.05,0,0
1569,2014-02-04 08:30:00,C263524357,3,2,4,5,91697.45,93111.14,C2134585038,1,6,135914.14,0,0
1570,2014-01-19 15:59:43,C1915731411,1,1,0,2,15064.46,12938.79,null,null,null,0.00,0,0
1571,2013-11-28 04:39:39,C1358289683,3,1,1,5,27181.84,23290.76,C866307062,1,1,5751.85,0,0
1572,2013-12-03 01:45:12,C1173158081,4,1,0,5,13713.98,23871.49,C595745009,1,4,4011.47,0,0
1573,2013-11-10 03:53:14,C1615263967,2,1,0,3,9059.86,19467.68,C1587713260,2,0,2120.71,0,0
1575,2013-10-10 10:48:07,C738038049,1,1,6,4,15165.94,8133.87,F698858500,2,0,9313.96,3,1
1576,2013-10-12 18:52:54,C1923150584,2,2,3,5,38220.89,32445.28,C1516398619,1,3,38314.35,0,0
1578,2014-02-27 07:08:21,C230046277,2,1,1,3,16935.72,30469.74,C1195868420,2,2,16837.28,0,0
1579,2013-12-29 17:29:59,C1130542850,2,1,1,5,17071.64,256.85,C1995382092,1,0,20706.55,0,0
1581,2013-11-20 05:06:14,C235612506,1,1,3,4,2693.20,14326.83,C416453559,1,3,8939.50,0,0
1582,2013-12-22 20:57:33,C1023938876,4,1,0,4,19356.43,6548.06,C721701835,1,0,20549.47,0,0
1583,2013-12-08 05:57:23,C1625853108,1,1,3,2,32198.27,23188.63,null,null,null,0.00,0,0
1584,2013-11-24 02:32:49,C1029346755,4,1,1,2,30749.08,32374.58,null,null,null,0.00,0,0
1589,2013-10-29 13:50:28,C59887072,3,1,0,3,33129.47,5712.07,C2029078038,1,0,573.84,0,0
1591,2013-09-10 15:07:08,C1852634372,4,1,6,4,31520.79,14404.77,F283407368,2,1,30438.29,3,1
1592,2013-09-03 06:44:44,C2146108542,4,1,3,1,20909.21,2324.68,null,null,null,0.00,0,0
1596,2014-01-06 22:04:13,F426448626,1,2,2,2,107059.39,123785.04,null,null,null,0.00,3,1
1600,2013-10-06 03:07:46,C445377745,4,2,6,5,113526.59,71512.70,C171684726,1,3,38537.73,0,0
1601,2013-10-06 21:02:04,C378315288,1,2,2,4,104774.38,7921.02,C508397350,1,3,102147.56,0,0
1602,2014-02-13 03:20:34,C703899723,1,1,1,4,29058.40,21228.69,C638514564,1,1,10760.60,0,0
1603,2013-12-19 11:56:19,F855892949,1,2,3,3,26364.78,30428.77,F1459185606,2,4,65543.31,1,1
1604,2013-11-07 01:55:45,C2092879238,1,1,6,3,11905.57,30421.23,C1581429108,1,5,4254.70,0,0
1605,2013-10-21 11:39:06,C1008378906,4,2,5,5,46508.28,42809.76,C775654042,1,5,79095.86,0,0
1609,2013-11-10 13:52:32,C315561689,1,1,1,4,4087.83,2421.62,C897895488,1,4,2947.22,0,0
1610,2013-10-08 11:13:35,C438114165,2,1,3,1,21446.30,22387.24,null,null,null,0.00,0,0
1611,2013-10-09 19:07:26,C1923150584,3,1,2,3,8125.13,21006.86,C1989071393,1,2,29406.73,0,0
1614,2013-09-12 12:27:33,C1544556067,3,1,5,4,22321.70,27308.36,C813856187,1,5,2799.24,0,0
1615,2014-02-01 02:46:10,C1690738561,2,1,6,3,16355.96,3031.36,C294191855,1,6,20348.44,0,0
1616,2013-12-19 02:14:25,F549088027,1,2,3,2,86055.08,127891.69,null,null,null,0.00,1,1
1617,2013-09-28 05:22:59,C831102936,4,1,2,5,31132.34,17050.99,C244218438,1,6,1954.79,0,0
1620,2013-12-14 00:56:36,C1821448086,4,1,6,4,28284.93,16285.54,C1564240961,1,6,25279.60,0,0
1621,2014-02-01 16:13:23,C1512528585,1,1,1,5,22125.48,34721.28,C2020707615,1,0,20571.67,0,0
1622,2014-02-25 12:24:58,F2055231414,1,2,5,3,66989.44,7118.60,F1360814716,2,6,129550.18,1,1
1623,2014-01-04 08:23:32,C1182731684,3,2,3,2,15335.72,65064.54,null,null,null,0.00,0,0
1624,2013-11-15 05:26:39,C917178971,1,1,5,4,12831.11,9743.67,C1220504260,2,0,24594.29,0,0
1625,2013-12-14 16:49:05,C2091663705,2,1,0,3,6204.26,26807.72,C1989072116,1,0,25862.72,0,0
1626,2014-01-20 22:22:48,F890569311,1,2,2,2,66141.51,5339.54,null,null,null,0.00,3,1
1627,2014-01-12 17:54:54,C1864129508,1,2,3,5,776.62,50400.44,C233408403,2,3,20843.18,0,0
1628,2013-10-14 03:12:33,C1323403440,2,1,6,5,8516.30,24086.91,C2009216200,2,6,11008.04,0,0
1631,2013-12-26 10:51:27,C1331779205,1,1,0,2,25440.22,29202.69,null,null,null,0.00,0,0
1633,2014-02-25 04:27:30,C1495945878,1,1,0,3,31593.30,15705.86,C668277461,1,0,15239.28,0,0
1635,2014-01-31 19:01:22,C2146002580,2,1,1,5,30357.43,19669.12,C351390357,2,1,34229.78,0,0
1636,2013-10-30 17:16:55,C1839931055,1,1,4,5,34419.51,8981.37,F549088027,2,3,15228.27,3,1
1637,2013-10-20 23:22:22,C917178971,4,2,4,3,96010.53,41263.35,C1767703230,1,4,106097.48,0,0
1638,2014-01-22 17:16:05,C1664573878,2,2,6,4,87175.49,120751.64,C1409979026,1,6,68668.72,0,0
1641,2013-12-21 16:40:49,C1810829239,1,1,3,4,16269.54,27608.32,C1946919234,1,3,3506.02,0,0
1643,2014-02-04 21:55:30,C1960112110,2,2,2,5,133373.23,35115.93,C1310173709,2,1,83825.05,0,0
1644,2013-11-23 10:11:51,F1544896400,1,2,1,2,15885.90,83419.24,null,null,null,0.00,1,1
1647,2014-01-05 20:39:06,C408631784,1,1,3,3,12567.59,11507.52,C227551921,1,3,28617.30,0,0
1648,2013-12-10 10:55:04,C237017996,1,1,4,2,17416.05,29231.85,null,null,null,0.00,0,0
1649,2013-10-23 03:44:38,C1241526402,1,2,6,4,45643.65,135808.04,C726206700,1,6,43689.26,0,0
1650,2013-12-29 23:24:59,C657736953,1,1,5,4,9946.84,34608.46,C883566719,1,0,13216.21,0,0
1651,2013-09-01 20:25:53,C791374319,3,1,0,1,24693.74,22362.99,null,null,null,0.00,0,0
1654,2014-02-02 20:20:58,C1553281132,4,1,0,1,21215.07,20004.40,null,null,null,0.00,0,0
1655,2013-11-20 16:21:04,C1834620737,4,1,1,4,32606.09,2442.47,C1548931722,1,2,32230.21,0,0
1656,2014-01-25 22:42:35,C1560478043,3,1,4,4,16295.30,14317.73,C924388580,2,2,11369.50,0,0
1660,2014-01-05 10:39:40,C2011298887,1,1,5,2,21596.86,28813.56,null,null,null,0.00,0,0
1661,2013-11-25 02:58:41,C1182731684,4,1,1,3,11077.39,12284.11,C676566753,1,0,24544.12,0,0
1662,2014-02-23 18:19:57,C1625853108,4,1,0,4,6182.66,29756.32,C1958296246,1,2,24620.34,0,0
1663,2014-02-15 19:50:48,C1372291712,1,1,6,5,7784.33,17424.97,C351302305,1,0,636.11,0,0
1665,2014-01-22 22:52:17,C1183263550,1,1,3,4,11812.50,12667.86,C1905880395,2,3,34141.30,0,0
1666,2013-11-29 13:11:41,F2027837944,1,2,6,1,14808.31,61852.32,null,null,null,0.00,1,1
1667,2014-02-08 23:02:26,C1304578585,2,2,0,4,1135.56,28536.25,C1195486456,1,0,134412.27,0,0
1668,2014-02-07 01:02:28,F1319340395,1,2,3,2,52772.77,112375.63,null,null,null,0.00,3,1
1669,2014-02-20 05:17:23,C1022529376,2,1,6,4,16613.43,29206.01,C456803609,1,6,1150.13,0,0
1671,2013-09-29 04:30:54,C165734423,4,1,1,4,33201.45,14122.05,C1200332508,2,0,3808.74,0,0
1673,2014-01-16 06:42:31,C1271612377,1,2,6,4,119747.16,113802.70,C1669603858,1,0,64661.29,0,0
1674,2014-01-05 06:08:18,C1915731411,4,2,0,3,99769.13,53422.75,C842668019,1,0,28937.58,0,0
1675,2013-11-07 07:47:05,C1372291712,2,1,5,4,19398.54,30303.30,C1953939389,1,5,13458.54,0,0
1676,2013-09-22 15:04:53,C339397807,2,1,6,5,12599.94,18635.26,F1750866905,2,4,28128.48,1,1
1679,2013-10-10 18:21:23,C1801592362,1,1,0,3,7251.50,24125.45,C66743368,1,0,32819.19,0,0
1681,2013-11-18 02:28:34,C1426082230,3,1,0,4,4668.67,20753.14,C1160221948,1,3,29778.91,0,0
1682,2013-10-25 15:31:37,F890569311,1,2,2,5,1477.16,56876.87,F1319340395,2,3,123136.73,1,1
1684,2014-02-20 01:07:56,C1135486179,3,1,1,2,3283.70,4376.26,null,null,null,0.00,0,0
1685,2014-02-22 20:59:16,C280134559,2,1,0,4,33454.69,13697.01,C997284533,1,0,33979.79,0,0
1686,2013-10-23 09:41:12,C1515116871,4,1,3,1,33962.23,6395.95,null,null,null,0.00,0,0
1687,2013-09-18 06:55:42,C1085786565,4,1,5,3,2285.85,18733.23,F114342622,2,5,22211.55,3,1
1688,2014-01-20 12:53:46,C36015825,2,1,5,5,18509.50,13410.32,C732069638,1,5,21869.76,0,0
1689,2014-02-24 19:34:03,C280134559,4,2,1,5,135590.51,11491.81,C244790266,1,0,127358.31,0,0
1691,2013-11-10 05:48:48,C560411656,1,2,0,1,122835.64,67349.57,null,null,null,0.00,0,0
1693,2013-12-26 14:09:52,C1915731411,3,1,3,2,14427.76,22040.49,null,null,null,0.00,0,0
1694,2013-10-06 10:26:12,C660292406,2,1,0,1,18447.78,15582.64,null,null,null,0.00,0,0
1695,2013-11-24 19:27:23,C541962468,1,1,4,5,16836.47,25640.21,F114342622,2,5,25366.92,1,1
1696,2014-01-24 21:06:47,C29299629,1,1,4,2,2986.67,23811.87,null,null,null,0.00,0,0
1698,2013-09-11 04:21:58,C1879678323,2,1,3,3,18453.30,233.88,C660622342,1,3,21076.35,0,0
1700,2013-10-10 21:04:25,C351390357,1,1,1,4,2037.25,17914.50,C1939694472,1,4,9839.68,0,0
